animal,pair,epoch,lag_bin,lag_ms,cc1
1,DMS-DLS,expert,6,150,0.2397
1,DMS-DLS,expert,7,175,0.2438
1,DMS-DLS,expert,8,200,0.2431
1,DMS-DLS,expert,9,225,0.2505
1,DMS-DLS,expert,10,250,0.2268
1,DMS-ACC,naive,-10,-250,0.2339
1,DMS-ACC,naive,-9,-225,0.2407
1,DMS-ACC,naive,-8,-200,0.2451
1,DMS-ACC,naive,-7,-175,0.2477
1,DMS-ACC,naive,-6,-150,0.273
1,DMS-ACC,naive,-5,-125,0.281
1,DMS-ACC,naive,-4,-100,0.2758
1,DMS-ACC,naive,-3,-75,0.315
1,DMS-ACC,naive,-2,-50,0.3631
1,DMS-ACC,naive,-1,-25,0.468
1,DMS-ACC,naive,0,0,0.5659
1,DMS-ACC,naive,1,25,0.4927
1,DMS-ACC,naive,2,50,0.4376
1,DMS-ACC,naive,3,75,0.3794
1,DMS-ACC,naive,4,100,0.3693
1,DMS-ACC,naive,5,125,0.322
1,DMS-ACC,naive,6,150,0.3007
1,DMS-ACC,naive,7,175,0.2773
1,DMS-ACC,naive,8,200,0.2506
1,DMS-ACC,naive,9,225,0.2403
1,DMS-ACC,naive,10,250,0.2474
1,DMS-ACC,intermediate,-10,-250,0.1738
1,DMS-ACC,intermediate,-9,-225,0.2001
1,DMS-ACC,intermediate,-8,-200,0.2271
1,DMS-ACC,intermediate,-7,-175,0.2009
1,DMS-ACC,intermediate,-6,-150,0.1976
1,DMS-ACC,intermediate,-5,-125,0.2303
1,DMS-ACC,intermediate,-4,-100,0.2687
1,DMS-ACC,intermediate,-3,-75,0.263
1,DMS-ACC,intermediate,-2,-50,0.3077
1,DMS-ACC,intermediate,-1,-25,0.3485
1,DMS-ACC,intermediate,0,0,0.4009
1,DMS-ACC,intermediate,1,25,0.3651
1,DMS-ACC,intermediate,2,50,0.3599
1,DMS-ACC,intermediate,3,75,0.3269
1,DMS-ACC,intermediate,4,100,0.3123
1,DMS-ACC,intermediate,5,125,0.2732
1,DMS-ACC,intermediate,6,150,0.2506
1,DMS-ACC,intermediate,7,175,0.2459
1,DMS-ACC,intermediate,8,200,0.22
1,DMS-ACC,intermediate,9,225,0.1845
1,DMS-ACC,intermediate,10,250,0.1978
1,DMS-ACC,expert,-10,-250,0.2513
1,DMS-ACC,expert,-9,-225,0.2522
1,DMS-ACC,expert,-8,-200,0.2393
1,DMS-ACC,expert,-7,-175,0.2515
1,DMS-ACC,expert,-6,-150,0.2691
1,DMS-ACC,expert,-5,-125,0.2595
1,DMS-ACC,expert,-4,-100,0.2852
1,DMS-ACC,expert,-3,-75,0.2765
1,DMS-ACC,expert,-2,-50,0.3074
1,DMS-ACC,expert,-1,-25,0.3101
1,DMS-ACC,expert,0,0,0.3726
1,DMS-ACC,expert,1,25,0.3218
1,DMS-ACC,expert,2,50,0.318
1,DMS-ACC,expert,3,75,0.3035
1,DMS-ACC,expert,4,100,0.2678
1,DMS-ACC,expert,5,125,0.2514
1,DMS-ACC,expert,6,150,0.2131
1,DMS-ACC,expert,7,175,0.1984
1,DMS-ACC,expert,8,200,0.1957
1,DMS-ACC,expert,9,225,0.2178
1,DMS-ACC,expert,10,250,0.2547
1,DLS-ACC,naive,-10,-250,0.1544
1,DLS-ACC,naive,-9,-225,0.1462
1,DLS-ACC,naive,-8,-200,0.1295
1,DLS-ACC,naive,-7,-175,0.1856
1,DLS-ACC,naive,-6,-150,0.1219
1,DLS-ACC,naive,-5,-125,0.1088
1,DLS-ACC,naive,-4,-100,0.1415
1,DLS-ACC,naive,-3,-75,0.1536
1,DLS-ACC,naive,-2,-50,0.2149
1,DLS-ACC,naive,-1,-25,0.1399
1,DLS-ACC,naive,0,0,0.1499
1,DLS-ACC,naive,1,25,0.1396
1,DLS-ACC,naive,2,50,0.197
1,DLS-ACC,naive,3,75,0.1476
1,DLS-ACC,naive,4,100,0.1484
1,DLS-ACC,naive,5,125,0.2067
1,DLS-ACC,naive,6,150,0.2595
1,DLS-ACC,naive,7,175,0.2026
1,DLS-ACC,naive,8,200,0.1835
1,DLS-ACC,naive,9,225,0.1852
1,DLS-ACC,naive,10,250,0.2434
1,DLS-ACC,intermediate,-10,-250,0.1323
1,DLS-ACC,intermediate,-9,-225,0.1335
1,DLS-ACC,intermediate,-8,-200,0.1673
1,DLS-ACC,intermediate,-7,-175,0.1214
1,DLS-ACC,intermediate,-6,-150,0.1356
1,DLS-ACC,intermediate,-5,-125,0.1317
1,DLS-ACC,intermediate,-4,-100,0.1232
1,DLS-ACC,intermediate,-3,-75,0.1472
1,DLS-ACC,intermediate,-2,-50,0.1434
1,DLS-ACC,intermediate,-1,-25,0.1162
1,DLS-ACC,intermediate,0,0,0.1485
1,DLS-ACC,intermediate,1,25,0.1367
1,DLS-ACC,intermediate,2,50,0.1203
1,DLS-ACC,intermediate,3,75,0.1211
1,DLS-ACC,intermediate,4,100,0.1231
1,DLS-ACC,intermediate,5,125,0.2167
1,DLS-ACC,intermediate,6,150,0.1341
1,DLS-ACC,intermediate,7,175,0.1633
1,DLS-ACC,intermediate,8,200,0.1377
1,DLS-ACC,intermediate,9,225,0.1435
1,DLS-ACC,intermediate,10,250,0.1428
1,DLS-ACC,expert,-10,-250,0.125
1,DLS-ACC,expert,-9,-225,0.1327
1,DLS-ACC,expert,-8,-200,0.1401
1,DLS-ACC,expert,-7,-175,0.3101
1,DLS-ACC,expert,-6,-150,0.2246
1,DLS-ACC,expert,-5,-125,0.1473
1,DLS-ACC,expert,-4,-100,0.1283
1,DLS-ACC,expert,-3,-75,0.1255
1,DLS-ACC,expert,-2,-50,0.1208
1,DLS-ACC,expert,-1,-25,0.1666
1,DLS-ACC,expert,0,0,0.1336
1,DLS-ACC,expert,1,25,0.1218
1,DLS-ACC,expert,2,50,0.1163
1,DLS-ACC,expert,3,75,0.1582
1,DLS-ACC,expert,4,100,0.174
1,DLS-ACC,expert,5,125,0.1597
1,DLS-ACC,expert,6,150,0.234
1,DLS-ACC,expert,7,175,0.1292
1,DLS-ACC,expert,8,200,0.1739
1,DLS-ACC,expert,9,225,0.1338
1,DLS-ACC,expert,10,250,0.1351
2,DMS-DLS,naive,-10,-250,0.2052
2,DMS-DLS,naive,-9,-225,0.2106
2,DMS-DLS,naive,-8,-200,0.2049
2,DMS-DLS,naive,-7,-175,0.3313
2,DMS-DLS,naive,-6,-150,0.2773
2,DMS-DLS,naive,-5,-125,0.2448
2,DMS-DLS,naive,-4,-100,0.3244
2,DMS-DLS,naive,-3,-75,0.3158
2,DMS-DLS,naive,-2,-50,0.2752
2,DMS-DLS,naive,-1,-25,0.2657
2,DMS-DLS,naive,0,0,0.3018
2,DMS-DLS,naive,1,25,0.3029
2,DMS-DLS,naive,2,50,0.3099
2,DMS-DLS,naive,3,75,0.253
2,DMS-DLS,naive,4,100,0.2873
2,DMS-DLS,naive,5,125,0.2554
2,DMS-DLS,naive,6,150,0.2732
2,DMS-DLS,naive,7,175,0.3205
2,DMS-DLS,naive,8,200,0.3201
2,DMS-DLS,naive,9,225,0.2977
2,DMS-DLS,naive,10,250,0.3121
2,DMS-DLS,intermediate,-10,-250,0.2353
2,DMS-DLS,intermediate,-9,-225,0.2511
2,DMS-DLS,intermediate,-8,-200,0.2352
2,DMS-DLS,intermediate,-7,-175,0.2373
2,DMS-DLS,intermediate,-6,-150,0.2347
2,DMS-DLS,intermediate,-5,-125,0.2304
2,DMS-DLS,intermediate,-4,-100,0.2409
2,DMS-DLS,intermediate,-3,-75,0.23
2,DMS-DLS,intermediate,-2,-50,0.2587
2,DMS-DLS,intermediate,-1,-25,0.2397
2,DMS-DLS,intermediate,0,0,0.2524
2,DMS-DLS,intermediate,1,25,0.2335
2,DMS-DLS,intermediate,2,50,0.2225
2,DMS-DLS,intermediate,3,75,0.2301
2,DMS-DLS,intermediate,4,100,0.2397
2,DMS-DLS,intermediate,5,125,0.2398
2,DMS-DLS,intermediate,6,150,0.2447
2,DMS-DLS,intermediate,7,175,0.2474
2,DMS-DLS,intermediate,8,200,0.2247
2,DMS-DLS,intermediate,9,225,0.2409
2,DMS-DLS,intermediate,10,250,0.2212
2,DMS-DLS,expert,-10,-250,0.2463
2,DMS-DLS,expert,-9,-225,0.2438
2,DMS-DLS,expert,-8,-200,0.2391
2,DMS-DLS,expert,-7,-175,0.2417
2,DMS-DLS,expert,-6,-150,0.2317
2,DMS-DLS,expert,-5,-125,0.2182
2,DMS-DLS,expert,-4,-100,0.2271
2,DMS-DLS,expert,-3,-75,0.2223
2,DMS-DLS,expert,-2,-50,0.2328
2,DMS-DLS,expert,-1,-25,0.25
2,DMS-DLS,expert,0,0,0.2502
2,DMS-DLS,expert,1,25,0.2269
2,DMS-DLS,expert,2,50,0.2286
2,DMS-DLS,expert,3,75,0.243
2,DMS-DLS,expert,4,100,0.2331
2,DMS-DLS,expert,5,125,0.2637
2,DMS-DLS,expert,6,150,0.2543
2,DMS-DLS,expert,7,175,0.2608
2,DMS-DLS,expert,8,200,0.2307
2,DMS-DLS,expert,9,225,0.2287
2,DMS-DLS,expert,10,250,0.2255
2,DMS-ACC,naive,-10,-250,0.1616
2,DMS-ACC,naive,-9,-225,0.1391
2,DMS-ACC,naive,-8,-200,0.1601
2,DMS-ACC,naive,-7,-175,0.1613
2,DMS-ACC,naive,-6,-150,0.138
2,DMS-ACC,naive,-5,-125,0.1438
2,DMS-ACC,naive,-4,-100,0.1441
2,DMS-ACC,naive,-3,-75,0.1504
2,DMS-ACC,naive,-2,-50,0.1475
2,DMS-ACC,naive,-1,-25,0.1997
2,DMS-ACC,naive,0,0,0.3211
2,DMS-ACC,naive,1,25,0.2455
2,DMS-ACC,naive,2,50,0.1595
2,DMS-ACC,naive,3,75,0.1824
2,DMS-ACC,naive,4,100,0.1532
2,DMS-ACC,naive,5,125,0.1656
2,DMS-ACC,naive,6,150,0.1648
2,DMS-ACC,naive,7,175,0.1847
2,DMS-ACC,naive,8,200,0.1721
2,DMS-ACC,naive,9,225,0.2073
2,DMS-ACC,naive,10,250,0.1427
2,DMS-ACC,intermediate,-10,-250,0.204
2,DMS-ACC,intermediate,-9,-225,0.2104
2,DMS-ACC,intermediate,-8,-200,0.2208
2,DMS-ACC,intermediate,-7,-175,0.2138
2,DMS-ACC,intermediate,-6,-150,0.218
2,DMS-ACC,intermediate,-5,-125,0.242
2,DMS-ACC,intermediate,-4,-100,0.2377
2,DMS-ACC,intermediate,-3,-75,0.2247
2,DMS-ACC,intermediate,-2,-50,0.2519
2,DMS-ACC,intermediate,-1,-25,0.2547
2,DMS-ACC,intermediate,0,0,0.2765
2,DMS-ACC,intermediate,1,25,0.2603
2,DMS-ACC,intermediate,2,50,0.2338
2,DMS-ACC,intermediate,3,75,0.2258
2,DMS-ACC,intermediate,4,100,0.2355
2,DMS-ACC,intermediate,5,125,0.2208
2,DMS-ACC,intermediate,6,150,0.1994
2,DMS-ACC,intermediate,7,175,0.2133
2,DMS-ACC,intermediate,8,200,0.192
2,DMS-ACC,intermediate,9,225,0.1917
2,DMS-ACC,intermediate,10,250,0.1832
2,DMS-ACC,expert,-10,-250,0.1923
2,DMS-ACC,expert,-9,-225,0.2235
2,DMS-ACC,expert,-8,-200,0.1933
2,DMS-ACC,expert,-7,-175,0.1907
2,DMS-ACC,expert,-6,-150,0.2263
2,DMS-ACC,expert,-5,-125,0.2384
2,DMS-ACC,expert,-4,-100,0.2156
2,DMS-ACC,expert,-3,-75,0.2391
2,DMS-ACC,expert,-2,-50,0.2261
2,DMS-ACC,expert,-1,-25,0.2504
2,DMS-ACC,expert,0,0,0.2715
2,DMS-ACC,expert,1,25,0.2663
2,DMS-ACC,expert,2,50,0.2397
2,DMS-ACC,expert,3,75,0.2465
2,DMS-ACC,expert,4,100,0.2277
2,DMS-ACC,expert,5,125,0.2038
2,DMS-ACC,expert,6,150,0.2134
2,DMS-ACC,expert,7,175,0.2162
2,DMS-ACC,expert,8,200,0.2263
2,DMS-ACC,expert,9,225,0.2129
2,DMS-ACC,expert,10,250,0.2107
2,DLS-ACC,naive,-10,-250,0.1638
2,DLS-ACC,naive,-9,-225,0.1648
2,DLS-ACC,naive,-8,-200,0.1647
2,DLS-ACC,naive,-7,-175,0.1664
2,DLS-ACC,naive,-6,-150,0.1526
2,DLS-ACC,naive,-5,-125,0.156
2,DLS-ACC,naive,-4,-100,0.1494
2,DLS-ACC,naive,-3,-75,0.1421
2,DLS-ACC,naive,-2,-50,0.1625
2,DLS-ACC,naive,-1,-25,0.1626
2,DLS-ACC,naive,0,0,0.1624
2,DLS-ACC,naive,1,25,0.18
2,DLS-ACC,naive,2,50,0.1673
2,DLS-ACC,naive,3,75,0.1649
2,DLS-ACC,naive,4,100,0.17
2,DLS-ACC,naive,5,125,0.1837
2,DLS-ACC,naive,6,150,0.3665
2,DLS-ACC,naive,7,175,0.237
2,DLS-ACC,naive,8,200,0.3434
2,DLS-ACC,naive,9,225,0.3184
2,DLS-ACC,naive,10,250,0.2361
2,DLS-ACC,intermediate,-10,-250,0.187
2,DLS-ACC,intermediate,-9,-225,0.1658
2,DLS-ACC,intermediate,-8,-200,0.1635
2,DLS-ACC,intermediate,-7,-175,0.1667
2,DLS-ACC,intermediate,-6,-150,0.184
2,DLS-ACC,intermediate,-5,-125,0.1644
2,DLS-ACC,intermediate,-4,-100,0.166
2,DLS-ACC,intermediate,-3,-75,0.165
2,DLS-ACC,intermediate,-2,-50,0.1903
2,DLS-ACC,intermediate,-1,-25,0.181
2,DLS-ACC,intermediate,0,0,0.1838
2,DLS-ACC,intermediate,1,25,0.16
2,DLS-ACC,intermediate,2,50,0.159
2,DLS-ACC,intermediate,3,75,0.1663
2,DLS-ACC,intermediate,4,100,0.1657
2,DLS-ACC,intermediate,5,125,0.165
2,DLS-ACC,intermediate,6,150,0.1602
2,DLS-ACC,intermediate,7,175,0.1771
2,DLS-ACC,intermediate,8,200,0.1606
2,DLS-ACC,intermediate,9,225,0.1924
2,DLS-ACC,intermediate,10,250,0.1792
2,DLS-ACC,expert,-10,-250,0.1784
2,DLS-ACC,expert,-9,-225,0.1575
2,DLS-ACC,expert,-8,-200,0.1973
2,DLS-ACC,expert,-7,-175,0.1685
2,DLS-ACC,expert,-6,-150,0.1747
2,DLS-ACC,expert,-5,-125,0.1839
2,DLS-ACC,expert,-4,-100,0.2018
2,DLS-ACC,expert,-3,-75,0.1871
2,DLS-ACC,expert,-2,-50,0.1933
2,DLS-ACC,expert,-1,-25,0.1929
2,DLS-ACC,expert,0,0,0.1909
2,DLS-ACC,expert,1,25,0.1718
2,DLS-ACC,expert,2,50,0.169
2,DLS-ACC,expert,3,75,0.1898
2,DLS-ACC,expert,4,100,0.1707
2,DLS-ACC,expert,5,125,0.1595
2,DLS-ACC,expert,6,150,0.1723
2,DLS-ACC,expert,7,175,0.1679
2,DLS-ACC,expert,8,200,0.1742
2,DLS-ACC,expert,9,225,0.1585
2,DLS-ACC,expert,10,250,0.1778
4,DMS-DLS,naive,-10,-250,0.2608
4,DMS-DLS,naive,-9,-225,0.2057
4,DMS-DLS,naive,-8,-200,0.5791
4,DMS-DLS,naive,-7,-175,0.2097
4,DMS-DLS,naive,-6,-150,0.2001
4,DMS-DLS,naive,-5,-125,0.2439
4,DMS-DLS,naive,-4,-100,0.2015
4,DMS-DLS,naive,-3,-75,0.2052
4,DMS-DLS,naive,-2,-50,0.2155
4,DMS-DLS,naive,-1,-25,0.2657
4,DMS-DLS,naive,0,0,0.2527
4,DMS-DLS,naive,1,25,0.5869
4,DMS-DLS,naive,2,50,0.2062
4,DMS-DLS,naive,3,75,0.1844
4,DMS-DLS,naive,4,100,0.245
4,DMS-DLS,naive,5,125,0.1926
4,DMS-DLS,naive,6,150,0.2017
4,DMS-DLS,naive,7,175,0.1921
4,DMS-DLS,naive,8,200,0.1976
4,DMS-DLS,naive,9,225,0.1693
4,DMS-DLS,naive,10,250,0.1698
4,DMS-DLS,intermediate,-10,-250,0.093
4,DMS-DLS,intermediate,-9,-225,0.3108
4,DMS-DLS,intermediate,-8,-200,0.0973
4,DMS-DLS,intermediate,-7,-175,0.1144
4,DMS-DLS,intermediate,-6,-150,0.3759
4,DMS-DLS,intermediate,-5,-125,0.1064
4,DMS-DLS,intermediate,-4,-100,0.2622
4,DMS-DLS,intermediate,-3,-75,0.1273
4,DMS-DLS,intermediate,-2,-50,0.2635
4,DMS-DLS,intermediate,-1,-25,0.0934
4,DMS-DLS,intermediate,0,0,0.106
4,DMS-DLS,intermediate,1,25,0.0858
4,DMS-DLS,intermediate,2,50,0.1478
4,DMS-DLS,intermediate,3,75,0.0928
4,DMS-DLS,intermediate,4,100,0.1585
4,DMS-DLS,intermediate,5,125,0.1109
4,DMS-DLS,intermediate,6,150,0.1046
4,DMS-DLS,intermediate,7,175,0.1161
4,DMS-DLS,intermediate,8,200,0.1315
4,DMS-DLS,intermediate,9,225,0.1649
4,DMS-DLS,intermediate,10,250,0.1346
4,DMS-DLS,expert,-10,-250,0.1798
4,DMS-DLS,expert,-9,-225,0.1601
4,DMS-DLS,expert,-8,-200,0.2609
4,DMS-DLS,expert,-7,-175,0.1076
4,DMS-DLS,expert,-6,-150,0.1026
4,DMS-DLS,expert,-5,-125,0.1812
4,DMS-DLS,expert,-4,-100,0.1073
4,DMS-DLS,expert,-3,-75,0.1178
4,DMS-DLS,expert,-2,-50,0.1352
4,DMS-DLS,expert,-1,-25,0.1365
4,DMS-DLS,expert,0,0,0.1361
4,DMS-DLS,expert,1,25,0.1429
4,DMS-DLS,expert,2,50,0.0999
4,DMS-DLS,expert,3,75,0.1365
4,DMS-DLS,expert,4,100,0.1202
4,DMS-DLS,expert,5,125,0.105
4,DMS-DLS,expert,6,150,0.1339
4,DMS-DLS,expert,7,175,0.1789
4,DMS-DLS,expert,8,200,0.224
4,DMS-DLS,expert,9,225,0.1614
4,DMS-DLS,expert,10,250,0.3129
4,DMS-ACC,naive,-10,-250,0.112
4,DMS-ACC,naive,-9,-225,0.1029
4,DMS-ACC,naive,-8,-200,0.0979
4,DMS-ACC,naive,-7,-175,0.0998
4,DMS-ACC,naive,-6,-150,0.1114
4,DMS-ACC,naive,-5,-125,0.0994
4,DMS-ACC,naive,-4,-100,0.1113
4,DMS-ACC,naive,-3,-75,0.1107
4,DMS-ACC,naive,-2,-50,0.1161
4,DMS-ACC,naive,-1,-25,0.1474
4,DMS-ACC,naive,0,0,0.1981
4,DMS-ACC,naive,1,25,0.1116
4,DMS-ACC,naive,2,50,0.1128
4,DMS-ACC,naive,3,75,0.117
4,DMS-ACC,naive,4,100,0.1194
4,DMS-ACC,naive,5,125,0.1253
4,DMS-ACC,naive,6,150,0.1224
4,DMS-ACC,naive,7,175,0.1106
4,DMS-ACC,naive,8,200,0.1242
4,DMS-ACC,naive,9,225,0.1108
4,DMS-ACC,naive,10,250,0.1727
4,DMS-ACC,intermediate,-10,-250,0.1973
4,DMS-ACC,intermediate,-9,-225,0.1663
4,DMS-ACC,intermediate,-8,-200,0.1565
4,DMS-ACC,intermediate,-7,-175,0.1343
4,DMS-ACC,intermediate,-6,-150,0.1413
4,DMS-ACC,intermediate,-5,-125,0.1268
4,DMS-ACC,intermediate,-4,-100,0.1322
4,DMS-ACC,intermediate,-3,-75,0.1303
4,DMS-ACC,intermediate,-2,-50,0.139
4,DMS-ACC,intermediate,-1,-25,0.1541
4,DMS-ACC,intermediate,0,0,0.1452
4,DMS-ACC,intermediate,1,25,0.2088
4,DMS-ACC,intermediate,2,50,0.1327
4,DMS-ACC,intermediate,3,75,0.1472
4,DMS-ACC,intermediate,4,100,0.1704
4,DMS-ACC,intermediate,5,125,0.133
4,DMS-ACC,intermediate,6,150,0.1614
4,DMS-ACC,intermediate,7,175,0.1508
4,DMS-ACC,intermediate,8,200,0.1549
4,DMS-ACC,intermediate,9,225,0.1609
4,DMS-ACC,intermediate,10,250,0.1756
4,DMS-ACC,expert,-10,-250,0.129
4,DMS-ACC,expert,-9,-225,0.1179
4,DMS-ACC,expert,-8,-200,0.1196
4,DMS-ACC,expert,-7,-175,0.1084
4,DMS-ACC,expert,-6,-150,0.1219
4,DMS-ACC,expert,-5,-125,0.1492
4,DMS-ACC,expert,-4,-100,0.1291
4,DMS-ACC,expert,-3,-75,0.1124
4,DMS-ACC,expert,-2,-50,0.1538
4,DMS-ACC,expert,-1,-25,0.324
4,DMS-ACC,expert,0,0,0.2725
4,DMS-ACC,expert,1,25,0.1274
4,DMS-ACC,expert,2,50,0.1257
4,DMS-ACC,expert,3,75,0.1437
4,DMS-ACC,expert,4,100,0.147
4,DMS-ACC,expert,5,125,0.1461
4,DMS-ACC,expert,6,150,0.1425
4,DMS-ACC,expert,7,175,0.1627
4,DMS-ACC,expert,8,200,0.1453
4,DMS-ACC,expert,9,225,0.1485
4,DMS-ACC,expert,10,250,0.1467
4,DLS-ACC,naive,-10,-250,0.2269
4,DLS-ACC,naive,-9,-225,0.2366
4,DLS-ACC,naive,-8,-200,0.2487
4,DLS-ACC,naive,-7,-175,0.2433
4,DLS-ACC,naive,-6,-150,0.253
4,DLS-ACC,naive,-5,-125,0.2719
4,DLS-ACC,naive,-4,-100,0.2665
4,DLS-ACC,naive,-3,-75,0.2873
4,DLS-ACC,naive,-2,-50,0.2921
4,DLS-ACC,naive,-1,-25,0.282
4,DLS-ACC,naive,0,0,0.3025
4,DLS-ACC,naive,1,25,0.2916
4,DLS-ACC,naive,2,50,0.2818
4,DLS-ACC,naive,3,75,0.282
4,DLS-ACC,naive,4,100,0.2872
4,DLS-ACC,naive,5,125,0.2779
4,DLS-ACC,naive,6,150,0.2774
4,DLS-ACC,naive,7,175,0.285
4,DLS-ACC,naive,8,200,0.2841
4,DLS-ACC,naive,9,225,0.2876
4,DLS-ACC,naive,10,250,0.2666
4,DLS-ACC,intermediate,-10,-250,0.4468
4,DLS-ACC,intermediate,-9,-225,0.4388
4,DLS-ACC,intermediate,-8,-200,0.4319
4,DLS-ACC,intermediate,-7,-175,0.4261
4,DLS-ACC,intermediate,-6,-150,0.4175
4,DLS-ACC,intermediate,-5,-125,0.4153
4,DLS-ACC,intermediate,-4,-100,0.4346
4,DLS-ACC,intermediate,-3,-75,0.3957
4,DLS-ACC,intermediate,-2,-50,0.4052
4,DLS-ACC,intermediate,-1,-25,0.3857
4,DLS-ACC,intermediate,0,0,0.3761
4,DLS-ACC,intermediate,1,25,0.4083
4,DLS-ACC,intermediate,2,50,0.3985
4,DLS-ACC,intermediate,3,75,0.3833
4,DLS-ACC,intermediate,4,100,0.3955
4,DLS-ACC,intermediate,5,125,0.404
4,DLS-ACC,intermediate,6,150,0.4198
4,DLS-ACC,intermediate,7,175,0.4196
4,DLS-ACC,intermediate,8,200,0.4131
4,DLS-ACC,intermediate,9,225,0.3834
4,DLS-ACC,intermediate,10,250,0.3837
4,DLS-ACC,expert,-10,-250,0.3872
4,DLS-ACC,expert,-9,-225,0.3926
4,DLS-ACC,expert,-8,-200,0.3701
4,DLS-ACC,expert,-7,-175,0.3679
4,DLS-ACC,expert,-6,-150,0.3411
4,DLS-ACC,expert,-5,-125,0.3531
4,DLS-ACC,expert,-4,-100,0.3714
4,DLS-ACC,expert,-3,-75,0.3681
4,DLS-ACC,expert,-2,-50,0.368
4,DLS-ACC,expert,-1,-25,0.3503
4,DLS-ACC,expert,0,0,0.3485
4,DLS-ACC,expert,1,25,0.3476
4,DLS-ACC,expert,2,50,0.3507
4,DLS-ACC,expert,3,75,0.371
4,DLS-ACC,expert,4,100,0.3531
4,DLS-ACC,expert,5,125,0.3505
4,DLS-ACC,expert,6,150,0.3387
4,DLS-ACC,expert,7,175,0.3366
4,DLS-ACC,expert,8,200,0.3339
4,DLS-ACC,expert,9,225,0.3507
4,DLS-ACC,expert,10,250,0.3148
5,DMS-DLS,naive,-10,-250,0.2041
5,DMS-DLS,naive,-9,-225,0.1941
5,DMS-DLS,naive,-8,-200,0.189
5,DMS-DLS,naive,-7,-175,0.1872
5,DMS-DLS,naive,-6,-150,0.1864
5,DMS-DLS,naive,-5,-125,0.2122
5,DMS-DLS,naive,-4,-100,0.2115
5,DMS-DLS,naive,-3,-75,0.2277
5,DMS-DLS,naive,-2,-50,0.2192
5,DMS-DLS,naive,-1,-25,0.2424
5,DMS-DLS,naive,0,0,0.313
5,DMS-DLS,naive,1,25,0.2011
5,DMS-DLS,naive,2,50,0.2274
5,DMS-DLS,naive,3,75,0.2566
5,DMS-DLS,naive,4,100,0.1902
5,DMS-DLS,naive,5,125,0.1945
5,DMS-DLS,naive,6,150,0.245
5,DMS-DLS,naive,7,175,0.1618
5,DMS-DLS,naive,8,200,0.1562
5,DMS-DLS,naive,9,225,0.1688
5,DMS-DLS,naive,10,250,0.2069
5,DMS-DLS,intermediate,-10,-250,0.385
5,DMS-DLS,intermediate,-9,-225,0.2842
5,DMS-DLS,intermediate,-8,-200,0.2336
5,DMS-DLS,intermediate,-7,-175,0.2646
5,DMS-DLS,intermediate,-6,-150,0.2666
