animal,pair,epoch,lag_bin,lag_ms,cc1
1,DMS-DLS,naive,-25,-250,0.199
1,DMS-DLS,naive,-24,-240,0.2022
1,DMS-DLS,naive,-23,-230,0.2075
1,DMS-DLS,naive,-22,-220,0.2433
1,DMS-DLS,naive,-21,-210,0.1974
1,DMS-DLS,naive,-20,-200,0.1956
1,DMS-DLS,naive,-19,-190,0.1956
1,DMS-DLS,naive,-18,-180,0.1956
1,DMS-DLS,naive,-17,-170,0.2059
1,DMS-DLS,naive,-16,-160,0.2188
1,DMS-DLS,naive,-15,-150,0.2047
1,DMS-DLS,naive,-14,-140,0.2101
1,DMS-DLS,naive,-13,-130,0.2121
1,DMS-DLS,naive,-12,-120,0.2129
1,DMS-DLS,naive,-11,-110,0.2145
1,DMS-DLS,naive,-10,-100,0.2244
1,DMS-DLS,naive,-9,-90,0.224
1,DMS-DLS,naive,-8,-80,0.2143
1,DMS-DLS,naive,-7,-70,0.2158
1,DMS-DLS,naive,-6,-60,0.2156
1,DMS-DLS,naive,-5,-50,0.2168
1,DMS-DLS,naive,-4,-40,0.2327
1,DMS-DLS,naive,-3,-30,0.226
1,DMS-DLS,naive,-2,-20,0.2129
1,DMS-DLS,naive,-1,-10,0.23
1,DMS-DLS,naive,0,0,0.2336
1,DMS-DLS,naive,1,10,0.2242
1,DMS-DLS,naive,2,20,0.2243
1,DMS-DLS,naive,3,30,0.2219
1,DMS-DLS,naive,4,40,0.2125
1,DMS-DLS,naive,5,50,0.2143
1,DMS-DLS,naive,6,60,0.2216
1,DMS-DLS,naive,7,70,0.2357
1,DMS-DLS,naive,8,80,0.2257
1,DMS-DLS,naive,9,90,0.218
1,DMS-DLS,naive,10,100,0.2157
1,DMS-DLS,naive,11,110,0.2184
1,DMS-DLS,naive,12,120,0.2245
1,DMS-DLS,naive,13,130,0.2178
1,DMS-DLS,naive,14,140,0.2324
1,DMS-DLS,naive,15,150,0.2228
1,DMS-DLS,naive,16,160,0.2305
1,DMS-DLS,naive,17,170,0.2301
1,DMS-DLS,naive,18,180,0.3393
1,DMS-DLS,naive,19,190,0.2482
1,DMS-DLS,naive,20,200,0.2299
1,DMS-DLS,naive,21,210,0.2366
1,DMS-DLS,naive,22,220,0.2286
1,DMS-DLS,naive,23,230,0.2298
1,DMS-DLS,naive,24,240,0.3387
1,DMS-DLS,naive,25,250,0.5356
1,DMS-DLS,intermediate,-25,-250,0.1989
1,DMS-DLS,intermediate,-24,-240,0.1877
1,DMS-DLS,intermediate,-23,-230,0.1838
1,DMS-DLS,intermediate,-22,-220,0.1817
1,DMS-DLS,intermediate,-21,-210,0.1902
1,DMS-DLS,intermediate,-20,-200,0.1878
1,DMS-DLS,intermediate,-19,-190,0.1904
1,DMS-DLS,intermediate,-18,-180,0.1915
1,DMS-DLS,intermediate,-17,-170,0.1989
1,DMS-DLS,intermediate,-16,-160,0.1979
1,DMS-DLS,intermediate,-15,-150,0.1941
1,DMS-DLS,intermediate,-14,-140,0.2024
1,DMS-DLS,intermediate,-13,-130,0.2088
1,DMS-DLS,intermediate,-12,-120,0.1976
1,DMS-DLS,intermediate,-11,-110,0.2011
1,DMS-DLS,intermediate,-10,-100,0.2176
1,DMS-DLS,intermediate,-9,-90,0.2122
1,DMS-DLS,intermediate,-8,-80,0.2314
1,DMS-DLS,intermediate,-7,-70,0.221
1,DMS-DLS,intermediate,-6,-60,0.2311
1,DMS-DLS,intermediate,-5,-50,0.2281
1,DMS-DLS,intermediate,-4,-40,0.2253
1,DMS-DLS,intermediate,-3,-30,0.2186
1,DMS-DLS,intermediate,-2,-20,0.2082
1,DMS-DLS,intermediate,-1,-10,0.2109
1,DMS-DLS,intermediate,0,0,0.2433
1,DMS-DLS,intermediate,1,10,0.2371
1,DMS-DLS,intermediate,2,20,0.2259
1,DMS-DLS,intermediate,3,30,0.2162
1,DMS-DLS,intermediate,4,40,0.2117
1,DMS-DLS,intermediate,5,50,0.2118
1,DMS-DLS,intermediate,6,60,0.2199
1,DMS-DLS,intermediate,7,70,0.2207
1,DMS-DLS,intermediate,8,80,0.2297
1,DMS-DLS,intermediate,9,90,0.2233
1,DMS-DLS,intermediate,10,100,0.2284
1,DMS-DLS,intermediate,11,110,0.2157
1,DMS-DLS,intermediate,12,120,0.2222
1,DMS-DLS,intermediate,13,130,0.2179
1,DMS-DLS,intermediate,14,140,0.2334
1,DMS-DLS,intermediate,15,150,0.2182
1,DMS-DLS,intermediate,16,160,0.2118
1,DMS-DLS,intermediate,17,170,0.2273
1,DMS-DLS,intermediate,18,180,0.2257
1,DMS-DLS,intermediate,19,190,0.2321
1,DMS-DLS,intermediate,20,200,0.2248
1,DMS-DLS,intermediate,21,210,0.2127
1,DMS-DLS,intermediate,22,220,0.2321
1,DMS-DLS,intermediate,23,230,0.2555
1,DMS-DLS,intermediate,24,240,0.2291
1,DMS-DLS,intermediate,25,250,0.2277
1,DMS-DLS,expert,-25,-250,0.1539
1,DMS-DLS,expert,-24,-240,0.1397
1,DMS-DLS,expert,-23,-230,0.1437
1,DMS-DLS,expert,-22,-220,0.148
1,DMS-DLS,expert,-21,-210,0.1562
1,DMS-DLS,expert,-20,-200,0.1449
1,DMS-DLS,expert,-19,-190,0.1435
1,DMS-DLS,expert,-18,-180,0.1517
1,DMS-DLS,expert,-17,-170,0.1433
1,DMS-DLS,expert,-16,-160,0.1609
1,DMS-DLS,expert,-15,-150,0.1529
1,DMS-DLS,expert,-14,-140,0.135
1,DMS-DLS,expert,-13,-130,0.1417
1,DMS-DLS,expert,-12,-120,0.151
1,DMS-DLS,expert,-11,-110,0.1526
1,DMS-DLS,expert,-10,-100,0.1592
1,DMS-DLS,expert,-9,-90,0.1567
1,DMS-DLS,expert,-8,-80,0.1492
1,DMS-DLS,expert,-7,-70,0.163
1,DMS-DLS,expert,-6,-60,0.1632
1,DMS-DLS,expert,-5,-50,0.1737
1,DMS-DLS,expert,-4,-40,0.1559
1,DMS-DLS,expert,-3,-30,0.1636
1,DMS-DLS,expert,-2,-20,0.1663
1,DMS-DLS,expert,-1,-10,0.1759
1,DMS-DLS,expert,0,0,0.1924
1,DMS-DLS,expert,1,10,0.1738
1,DMS-DLS,expert,2,20,0.1681
1,DMS-DLS,expert,3,30,0.1641
1,DMS-DLS,expert,4,40,0.17
1,DMS-DLS,expert,5,50,0.1593
1,DMS-DLS,expert,6,60,0.1579
1,DMS-DLS,expert,7,70,0.1678
1,DMS-DLS,expert,8,80,0.1649
1,DMS-DLS,expert,9,90,0.1543
1,DMS-DLS,expert,10,100,0.155
1,DMS-DLS,expert,11,110,0.1544
1,DMS-DLS,expert,12,120,0.1561
1,DMS-DLS,expert,13,130,0.1573
1,DMS-DLS,expert,14,140,0.1647
1,DMS-DLS,expert,15,150,0.1659
1,DMS-DLS,expert,16,160,0.1564
1,DMS-DLS,expert,17,170,0.151
1,DMS-DLS,expert,18,180,0.1595
1,DMS-DLS,expert,19,190,0.1568
1,DMS-DLS,expert,20,200,0.1647
1,DMS-DLS,expert,21,210,0.1672
1,DMS-DLS,expert,22,220,0.1574
1,DMS-DLS,expert,23,230,0.1475
1,DMS-DLS,expert,24,240,0.1528
1,DMS-DLS,expert,25,250,0.1539
1,DMS-ACC,naive,-25,-250,0.1675
1,DMS-ACC,naive,-24,-240,0.1592
1,DMS-ACC,naive,-23,-230,0.1636
1,DMS-ACC,naive,-22,-220,0.16
1,DMS-ACC,naive,-21,-210,0.1674
1,DMS-ACC,naive,-20,-200,0.162
1,DMS-ACC,naive,-19,-190,0.178
1,DMS-ACC,naive,-18,-180,0.17
1,DMS-ACC,naive,-17,-170,0.1779
1,DMS-ACC,naive,-16,-160,0.1901
1,DMS-ACC,naive,-15,-150,0.1991
1,DMS-ACC,naive,-14,-140,0.2087
1,DMS-ACC,naive,-13,-130,0.2068
1,DMS-ACC,naive,-12,-120,0.2054
1,DMS-ACC,naive,-11,-110,0.2079
1,DMS-ACC,naive,-10,-100,0.2112
1,DMS-ACC,naive,-9,-90,0.2024
1,DMS-ACC,naive,-8,-80,0.2238
1,DMS-ACC,naive,-7,-70,0.2363
1,DMS-ACC,naive,-6,-60,0.246
1,DMS-ACC,naive,-5,-50,0.2634
1,DMS-ACC,naive,-4,-40,0.2978
1,DMS-ACC,naive,-3,-30,0.3462
1,DMS-ACC,naive,-2,-20,0.3751
1,DMS-ACC,naive,-1,-10,0.4277
1,DMS-ACC,naive,0,0,0.4833
1,DMS-ACC,naive,1,10,0.4196
1,DMS-ACC,naive,2,20,0.4102
1,DMS-ACC,naive,3,30,0.3346
1,DMS-ACC,naive,4,40,0.3504
1,DMS-ACC,naive,5,50,0.3015
1,DMS-ACC,naive,6,60,0.2928
1,DMS-ACC,naive,7,70,0.2664
1,DMS-ACC,naive,8,80,0.2881
1,DMS-ACC,naive,9,90,0.2665
1,DMS-ACC,naive,10,100,0.2593
1,DMS-ACC,naive,11,110,0.2573
1,DMS-ACC,naive,12,120,0.2481
1,DMS-ACC,naive,13,130,0.3214
1,DMS-ACC,naive,14,140,0.224
1,DMS-ACC,naive,15,150,0.2226
1,DMS-ACC,naive,16,160,0.1995
1,DMS-ACC,naive,17,170,0.1859
1,DMS-ACC,naive,18,180,0.1714
1,DMS-ACC,naive,19,190,0.1741
1,DMS-ACC,naive,20,200,0.1643
1,DMS-ACC,naive,21,210,0.1569
1,DMS-ACC,naive,22,220,0.1846
1,DMS-ACC,naive,23,230,0.1568
1,DMS-ACC,naive,24,240,0.17
1,DMS-ACC,naive,25,250,0.1765
1,DMS-ACC,intermediate,-25,-250,0.1076
1,DMS-ACC,intermediate,-24,-240,0.1342
1,DMS-ACC,intermediate,-23,-230,0.1361
1,DMS-ACC,intermediate,-22,-220,0.126
1,DMS-ACC,intermediate,-21,-210,0.1288
1,DMS-ACC,intermediate,-20,-200,0.2018
1,DMS-ACC,intermediate,-19,-190,0.1377
1,DMS-ACC,intermediate,-18,-180,0.1249
1,DMS-ACC,intermediate,-17,-170,0.1356
1,DMS-ACC,intermediate,-16,-160,0.1319
1,DMS-ACC,intermediate,-15,-150,0.1294
1,DMS-ACC,intermediate,-14,-140,0.1404
1,DMS-ACC,intermediate,-13,-130,0.138
1,DMS-ACC,intermediate,-12,-120,0.16
1,DMS-ACC,intermediate,-11,-110,0.1601
1,DMS-ACC,intermediate,-10,-100,0.1793
1,DMS-ACC,intermediate,-9,-90,0.162
1,DMS-ACC,intermediate,-8,-80,0.17
1,DMS-ACC,intermediate,-7,-70,0.1668
1,DMS-ACC,intermediate,-6,-60,0.1834
1,DMS-ACC,intermediate,-5,-50,0.1949
1,DMS-ACC,intermediate,-4,-40,0.1991
1,DMS-ACC,intermediate,-3,-30,0.2186
1,DMS-ACC,intermediate,-2,-20,0.2252
1,DMS-ACC,intermediate,-1,-10,0.2456
1,DMS-ACC,intermediate,0,0,0.2517
1,DMS-ACC,intermediate,1,10,0.2357
1,DMS-ACC,intermediate,2,20,0.2281
1,DMS-ACC,intermediate,3,30,0.2452
1,DMS-ACC,intermediate,4,40,0.2234
1,DMS-ACC,intermediate,5,50,0.2194
1,DMS-ACC,intermediate,6,60,0.2174
1,DMS-ACC,intermediate,7,70,0.2064
1,DMS-ACC,intermediate,8,80,0.2085
1,DMS-ACC,intermediate,9,90,0.1919
1,DMS-ACC,intermediate,10,100,0.2014
1,DMS-ACC,intermediate,11,110,0.1898
1,DMS-ACC,intermediate,12,120,0.1831
1,DMS-ACC,intermediate,13,130,0.1748
1,DMS-ACC,intermediate,14,140,0.1656
1,DMS-ACC,intermediate,15,150,0.1666
1,DMS-ACC,intermediate,16,160,0.1689
1,DMS-ACC,intermediate,17,170,0.1714
1,DMS-ACC,intermediate,18,180,0.1495
1,DMS-ACC,intermediate,19,190,0.1396
1,DMS-ACC,intermediate,20,200,0.1257
1,DMS-ACC,intermediate,21,210,0.1375
1,DMS-ACC,intermediate,22,220,0.1341
1,DMS-ACC,intermediate,23,230,0.139
1,DMS-ACC,intermediate,24,240,0.1293
1,DMS-ACC,intermediate,25,250,0.1249
1,DMS-ACC,expert,-25,-250,0.1591
1,DMS-ACC,expert,-24,-240,0.1825
1,DMS-ACC,expert,-23,-230,0.1785
1,DMS-ACC,expert,-22,-220,0.1548
1,DMS-ACC,expert,-21,-210,0.1787
1,DMS-ACC,expert,-20,-200,0.1511
1,DMS-ACC,expert,-19,-190,0.1717
1,DMS-ACC,expert,-18,-180,0.1684
1,DMS-ACC,expert,-17,-170,0.163
1,DMS-ACC,expert,-16,-160,0.1841
1,DMS-ACC,expert,-15,-150,0.174
1,DMS-ACC,expert,-14,-140,0.1758
1,DMS-ACC,expert,-13,-130,0.1689
1,DMS-ACC,expert,-12,-120,0.1767
1,DMS-ACC,expert,-11,-110,0.1867
1,DMS-ACC,expert,-10,-100,0.1994
1,DMS-ACC,expert,-9,-90,0.187
1,DMS-ACC,expert,-8,-80,0.1926
1,DMS-ACC,expert,-7,-70,0.1946
1,DMS-ACC,expert,-6,-60,0.1971
1,DMS-ACC,expert,-5,-50,0.1954
1,DMS-ACC,expert,-4,-40,0.1901
1,DMS-ACC,expert,-3,-30,0.2159
1,DMS-ACC,expert,-2,-20,0.2122
1,DMS-ACC,expert,-1,-10,0.2132
1,DMS-ACC,expert,0,0,0.2347
1,DMS-ACC,expert,1,10,0.2143
1,DMS-ACC,expert,2,20,0.2175
1,DMS-ACC,expert,3,30,0.2198
1,DMS-ACC,expert,4,40,0.2076
1,DMS-ACC,expert,5,50,0.2121
1,DMS-ACC,expert,6,60,0.2094
1,DMS-ACC,expert,7,70,0.1936
1,DMS-ACC,expert,8,80,0.1942
1,DMS-ACC,expert,9,90,0.1819
1,DMS-ACC,expert,10,100,0.1668
1,DMS-ACC,expert,11,110,0.1725
1,DMS-ACC,expert,12,120,0.1845
1,DMS-ACC,expert,13,130,0.1705
1,DMS-ACC,expert,14,140,0.231
1,DMS-ACC,expert,15,150,0.134
1,DMS-ACC,expert,16,160,0.1291
1,DMS-ACC,expert,17,170,0.1313
1,DMS-ACC,expert,18,180,0.1331
1,DMS-ACC,expert,19,190,0.1427
1,DMS-ACC,expert,20,200,0.1315
1,DMS-ACC,expert,21,210,0.137
1,DMS-ACC,expert,22,220,0.1353
1,DMS-ACC,expert,23,230,0.1398
1,DMS-ACC,expert,24,240,0.1375
1,DMS-ACC,expert,25,250,0.1253
1,DLS-ACC,naive,-25,-250,0.0795
1,DLS-ACC,naive,-24,-240,0.0802
1,DLS-ACC,naive,-23,-230,0.0683
1,DLS-ACC,naive,-22,-220,0.0703
1,DLS-ACC,naive,-21,-210,0.1034
1,DLS-ACC,naive,-20,-200,0.1164
1,DLS-ACC,naive,-19,-190,0.0838
1,DLS-ACC,naive,-18,-180,0.0891
1,DLS-ACC,naive,-17,-170,0.1795
1,DLS-ACC,naive,-16,-160,0.0868
1,DLS-ACC,naive,-15,-150,0.0777
1,DLS-ACC,naive,-14,-140,0.0693
1,DLS-ACC,naive,-13,-130,0.0743
1,DLS-ACC,naive,-12,-120,0.088
1,DLS-ACC,naive,-11,-110,0.0716
1,DLS-ACC,naive,-10,-100,0.0651
1,DLS-ACC,naive,-9,-90,0.0835
1,DLS-ACC,naive,-8,-80,0.0773
1,DLS-ACC,naive,-7,-70,0.0847
1,DLS-ACC,naive,-6,-60,0.1192
1,DLS-ACC,naive,-5,-50,0.1451
1,DLS-ACC,naive,-4,-40,0.0745
1,DLS-ACC,naive,-3,-30,0.0835
1,DLS-ACC,naive,-2,-20,0.1228
1,DLS-ACC,naive,-1,-10,0.0991
1,DLS-ACC,naive,0,0,0.0829
1,DLS-ACC,naive,1,10,0.1001
1,DLS-ACC,naive,2,20,0.087
1,DLS-ACC,naive,3,30,0.1023
1,DLS-ACC,naive,4,40,0.0833
1,DLS-ACC,naive,5,50,0.1079
1,DLS-ACC,naive,6,60,0.1134
1,DLS-ACC,naive,7,70,0.0863
1,DLS-ACC,naive,8,80,0.1379
1,DLS-ACC,naive,9,90,0.1346
1,DLS-ACC,naive,10,100,0.0996
1,DLS-ACC,naive,11,110,0.0783
1,DLS-ACC,naive,12,120,0.0995
1,DLS-ACC,naive,13,130,0.1554
1,DLS-ACC,naive,14,140,0.101
1,DLS-ACC,naive,15,150,0.1403
1,DLS-ACC,naive,16,160,0.2208
1,DLS-ACC,naive,17,170,0.2407
1,DLS-ACC,naive,18,180,0.1421
1,DLS-ACC,naive,19,190,0.126
1,DLS-ACC,naive,20,200,0.202
1,DLS-ACC,naive,21,210,0.0779
1,DLS-ACC,naive,22,220,0.0889
1,DLS-ACC,naive,23,230,0.1225
1,DLS-ACC,naive,24,240,0.1327
1,DLS-ACC,naive,25,250,0.1925
1,DLS-ACC,intermediate,-25,-250,0.0942
1,DLS-ACC,intermediate,-24,-240,0.1036
1,DLS-ACC,intermediate,-23,-230,0.0886
1,DLS-ACC,intermediate,-22,-220,0.1046
1,DLS-ACC,intermediate,-21,-210,0.0831
1,DLS-ACC,intermediate,-20,-200,0.0783
1,DLS-ACC,intermediate,-19,-190,0.0836
1,DLS-ACC,intermediate,-18,-180,0.0877
1,DLS-ACC,intermediate,-17,-170,0.0892
1,DLS-ACC,intermediate,-16,-160,0.0856
1,DLS-ACC,intermediate,-15,-150,0.0747
1,DLS-ACC,intermediate,-14,-140,0.1379
1,DLS-ACC,intermediate,-13,-130,0.0755
1,DLS-ACC,intermediate,-12,-120,0.0909
1,DLS-ACC,intermediate,-11,-110,0.0926
1,DLS-ACC,intermediate,-10,-100,0.0744
1,DLS-ACC,intermediate,-9,-90,0.0851
1,DLS-ACC,intermediate,-8,-80,0.0827
1,DLS-ACC,intermediate,-7,-70,0.115
1,DLS-ACC,intermediate,-6,-60,0.0912
1,DLS-ACC,intermediate,-5,-50,0.1288
1,DLS-ACC,intermediate,-4,-40,0.0815
1,DLS-ACC,intermediate,-3,-30,0.0734
1,DLS-ACC,intermediate,-2,-20,0.0825
1,DLS-ACC,intermediate,-1,-10,0.0709
1,DLS-ACC,intermediate,0,0,0.0928
1,DLS-ACC,intermediate,1,10,0.0823
1,DLS-ACC,intermediate,2,20,0.085
1,DLS-ACC,intermediate,3,30,0.0854
1,DLS-ACC,intermediate,4,40,0.0842
1,DLS-ACC,intermediate,5,50,0.083
1,DLS-ACC,intermediate,6,60,0.0961
1,DLS-ACC,intermediate,7,70,0.0944
1,DLS-ACC,intermediate,8,80,0.0779
1,DLS-ACC,intermediate,9,90,0.0864
1,DLS-ACC,intermediate,10,100,0.0841
1,DLS-ACC,intermediate,11,110,0.0822
1,DLS-ACC,intermediate,12,120,0.0863
1,DLS-ACC,intermediate,13,130,0.1986
1,DLS-ACC,intermediate,14,140,0.0876
1,DLS-ACC,intermediate,15,150,0.1137
1,DLS-ACC,intermediate,16,160,0.0992
1,DLS-ACC,intermediate,17,170,0.0954
1,DLS-ACC,intermediate,18,180,0.0915
1,DLS-ACC,intermediate,19,190,0.0873
1,DLS-ACC,intermediate,20,200,0.0911
1,DLS-ACC,intermediate,21,210,0.0955
1,DLS-ACC,intermediate,22,220,0.0966
1,DLS-ACC,intermediate,23,230,0.104
1,DLS-ACC,intermediate,24,240,0.092
1,DLS-ACC,intermediate,25,250,0.0855
1,DLS-ACC,expert,-25,-250,0.0981
1,DLS-ACC,expert,-24,-240,0.0782
1,DLS-ACC,expert,-23,-230,0.0787
1,DLS-ACC,expert,-22,-220,0.0845
1,DLS-ACC,expert,-21,-210,0.0831
1,DLS-ACC,expert,-20,-200,0.0829
1,DLS-ACC,expert,-19,-190,0.0954
1,DLS-ACC,expert,-18,-180,0.3035
1,DLS-ACC,expert,-17,-170,0.0901
1,DLS-ACC,expert,-16,-160,0.0993
1,DLS-ACC,expert,-15,-150,0.115
1,DLS-ACC,expert,-14,-140,0.1597
1,DLS-ACC,expert,-13,-130,0.1593
1,DLS-ACC,expert,-12,-120,0.0864
1,DLS-ACC,expert,-11,-110,0.0826
1,DLS-ACC,expert,-10,-100,0.0875
1,DLS-ACC,expert,-9,-90,0.0855
1,DLS-ACC,expert,-8,-80,0.0948
1,DLS-ACC,expert,-7,-70,0.0948
1,DLS-ACC,expert,-6,-60,0.1442
1,DLS-ACC,expert,-5,-50,0.1458
1,DLS-ACC,expert,-4,-40,0.0813
1,DLS-ACC,expert,-3,-30,0.0705
1,DLS-ACC,expert,-2,-20,0.1174
1,DLS-ACC,expert,-1,-10,0.0969
1,DLS-ACC,expert,0,0,0.0887
1,DLS-ACC,expert,1,10,0.0948
1,DLS-ACC,expert,2,20,0.0786
1,DLS-ACC,expert,3,30,0.1055
1,DLS-ACC,expert,4,40,0.0888
1,DLS-ACC,expert,5,50,0.0869
1,DLS-ACC,expert,6,60,0.0881
1,DLS-ACC,expert,7,70,0.1008
1,DLS-ACC,expert,8,80,0.0971
1,DLS-ACC,expert,9,90,0.0964
1,DLS-ACC,expert,10,100,0.1237
1,DLS-ACC,expert,11,110,0.107
1,DLS-ACC,expert,12,120,0.0929
1,DLS-ACC,expert,13,130,0.1136
1,DLS-ACC,expert,14,140,0.1063
1,DLS-ACC,expert,15,150,0.2873
1,DLS-ACC,expert,16,160,0.104
1,DLS-ACC,expert,17,170,0.0801
1,DLS-ACC,expert,18,180,0.0988
1,DLS-ACC,expert,19,190,0.0911
1,DLS-ACC,expert,20,200,0.1086
1,DLS-ACC,expert,21,210,0.1645
1,DLS-ACC,expert,22,220,0.1188
1,DLS-ACC,expert,23,230,0.0867
1,DLS-ACC,expert,24,240,0.1107
1,DLS-ACC,expert,25,250,0.0859
2,DMS-DLS,naive,-25,-250,0.1284
2,DMS-DLS,naive,-24,-240,0.1247
2,DMS-DLS,naive,-23,-230,0.1322
2,DMS-DLS,naive,-22,-220,0.1885
2,DMS-DLS,naive,-21,-210,0.1444
2,DMS-DLS,naive,-20,-200,0.113
2,DMS-DLS,naive,-19,-190,0.1252
2,DMS-DLS,naive,-18,-180,0.1887
2,DMS-DLS,naive,-17,-170,0.2063
2,DMS-DLS,naive,-16,-160,0.1807
2,DMS-DLS,naive,-15,-150,0.1912
2,DMS-DLS,naive,-14,-140,0.1546
2,DMS-DLS,naive,-13,-130,0.153
2,DMS-DLS,naive,-12,-120,0.196
2,DMS-DLS,naive,-11,-110,0.1849
2,DMS-DLS,naive,-10,-100,0.1935
2,DMS-DLS,naive,-9,-90,0.1964
2,DMS-DLS,naive,-8,-80,0.2061
2,DMS-DLS,naive,-7,-70,0.2175
2,DMS-DLS,naive,-6,-60,0.1799
2,DMS-DLS,naive,-5,-50,0.1756
2,DMS-DLS,naive,-4,-40,0.1763
2,DMS-DLS,naive,-3,-30,0.1915
2,DMS-DLS,naive,-2,-20,0.1922
2,DMS-DLS,naive,-1,-10,0.1978
2,DMS-DLS,naive,0,0,0.1835
2,DMS-DLS,naive,1,10,0.188
2,DMS-DLS,naive,2,20,0.186
2,DMS-DLS,naive,3,30,0.1859
2,DMS-DLS,naive,4,40,0.1941
2,DMS-DLS,naive,5,50,0.2363
2,DMS-DLS,naive,6,60,0.1688
2,DMS-DLS,naive,7,70,0.1754
2,DMS-DLS,naive,8,80,0.1694
2,DMS-DLS,naive,9,90,0.206
2,DMS-DLS,naive,10,100,0.1984
2,DMS-DLS,naive,11,110,0.1586
2,DMS-DLS,naive,12,120,0.176
2,DMS-DLS,naive,13,130,0.182
2,DMS-DLS,naive,14,140,0.1759
2,DMS-DLS,naive,15,150,0.1735
2,DMS-DLS,naive,16,160,0.1896
2,DMS-DLS,naive,17,170,0.2287
2,DMS-DLS,naive,18,180,0.1896
2,DMS-DLS,naive,19,190,0.1951
2,DMS-DLS,naive,20,200,0.2132
2,DMS-DLS,naive,21,210,0.177
2,DMS-DLS,naive,22,220,0.2094
2,DMS-DLS,naive,23,230,0.1839
2,DMS-DLS,naive,24,240,0.2063
2,DMS-DLS,naive,25,250,0.195
2,DMS-DLS,intermediate,-25,-250,0.1492
2,DMS-DLS,intermediate,-24,-240,0.1546
2,DMS-DLS,intermediate,-23,-230,0.1594
2,DMS-DLS,intermediate,-22,-220,0.1662
2,DMS-DLS,intermediate,-21,-210,0.1543
2,DMS-DLS,intermediate,-20,-200,0.1579
2,DMS-DLS,intermediate,-19,-190,0.152
2,DMS-DLS,intermediate,-18,-180,0.1659
2,DMS-DLS,intermediate,-17,-170,0.1555
2,DMS-DLS,intermediate,-16,-160,0.1544
2,DMS-DLS,intermediate,-15,-150,0.1586
2,DMS-DLS,intermediate,-14,-140,0.1592
2,DMS-DLS,intermediate,-13,-130,0.1717
2,DMS-DLS,intermediate,-12,-120,0.166
2,DMS-DLS,intermediate,-11,-110,0.1753
2,DMS-DLS,intermediate,-10,-100,0.1655
2,DMS-DLS,intermediate,-9,-90,0.1488
2,DMS-DLS,intermediate,-8,-80,0.1493
2,DMS-DLS,intermediate,-7,-70,0.1769
2,DMS-DLS,intermediate,-6,-60,0.1823
2,DMS-DLS,intermediate,-5,-50,0.1678
2,DMS-DLS,intermediate,-4,-40,0.1643
2,DMS-DLS,intermediate,-3,-30,0.1693
2,DMS-DLS,intermediate,-2,-20,0.1569
2,DMS-DLS,intermediate,-1,-10,0.1535
2,DMS-DLS,intermediate,0,0,0.1618
2,DMS-DLS,intermediate,1,10,0.1567
2,DMS-DLS,intermediate,2,20,0.1496
2,DMS-DLS,intermediate,3,30,0.1582
2,DMS-DLS,intermediate,4,40,0.1394
2,DMS-DLS,intermediate,5,50,0.1568
2,DMS-DLS,intermediate,6,60,0.157
2,DMS-DLS,intermediate,7,70,0.1482
2,DMS-DLS,intermediate,8,80,0.1434
2,DMS-DLS,intermediate,9,90,0.1564
2,DMS-DLS,intermediate,10,100,0.1495
2,DMS-DLS,intermediate,11,110,0.1537
2,DMS-DLS,intermediate,12,120,0.1487
2,DMS-DLS,intermediate,13,130,0.1453
2,DMS-DLS,intermediate,14,140,0.1524
2,DMS-DLS,intermediate,15,150,0.1646
2,DMS-DLS,intermediate,16,160,0.1585
2,DMS-DLS,intermediate,17,170,0.1495
2,DMS-DLS,intermediate,18,180,0.1598
2,DMS-DLS,intermediate,19,190,0.149
2,DMS-DLS,intermediate,20,200,0.1457
2,DMS-DLS,intermediate,21,210,0.1546
2,DMS-DLS,intermediate,22,220,0.166
2,DMS-DLS,intermediate,23,230,0.1589
2,DMS-DLS,intermediate,24,240,0.1428
2,DMS-DLS,intermediate,25,250,0.1562
2,DMS-DLS,expert,-25,-250,0.1604
2,DMS-DLS,expert,-24,-240,0.1688
2,DMS-DLS,expert,-23,-230,0.1683
2,DMS-DLS,expert,-22,-220,0.1734
2,DMS-DLS,expert,-21,-210,0.1717
2,DMS-DLS,expert,-20,-200,0.1722
2,DMS-DLS,expert,-19,-190,0.1641
2,DMS-DLS,expert,-18,-180,0.1724
2,DMS-DLS,expert,-17,-170,0.1649
2,DMS-DLS,expert,-16,-160,0.1633
2,DMS-DLS,expert,-15,-150,0.1651
2,DMS-DLS,expert,-14,-140,0.1657
2,DMS-DLS,expert,-13,-130,0.1642
2,DMS-DLS,expert,-12,-120,0.1527
2,DMS-DLS,expert,-11,-110,0.1684
2,DMS-DLS,expert,-10,-100,0.1511
2,DMS-DLS,expert,-9,-90,0.1566
2,DMS-DLS,expert,-8,-80,0.1518
2,DMS-DLS,expert,-7,-70,0.1556
2,DMS-DLS,expert,-6,-60,0.1484
2,DMS-DLS,expert,-5,-50,0.1465
2,DMS-DLS,expert,-4,-40,0.1542
2,DMS-DLS,expert,-3,-30,0.1729
2,DMS-DLS,expert,-2,-20,0.1608
2,DMS-DLS,expert,-1,-10,0.1653
2,DMS-DLS,expert,0,0,0.17
2,DMS-DLS,expert,1,10,0.1603
2,DMS-DLS,expert,2,20,0.1698
2,DMS-DLS,expert,3,30,0.1549
2,DMS-DLS,expert,4,40,0.1628
2,DMS-DLS,expert,5,50,0.1518
